Date_ conv,XOM,SP500
19910510,-0.030658440438498,-0.01979010291277
19910513,-0.006246116496953,0.002710965115463
19910514,-0.021533447610123,-0.013736553150007
19910515,0.002557546151117,-0.008241173920763
19910516,0.021479031677124,0.009773823687715
19910517,0.006230549750637,0.000537215624406
19910520,0.004956639639928,-0.000295432878456
19910521,0.012285166794578,0.008212664701501
19910522,0,0.002235410889093
19910523,-0.003669728888962,-0.003274981293654
19910524,-0.002453988961566,0.006724724657536
19910528,0,0.011719449935281
19910529,0.002453988961566,0.002223007728326
19910530,-0.004914014802429,0.010834792579134
19910531,-0.003701423103186,0.007389418142163
19910603,0.009840177801511,-0.004550779813764
19910604,-0.006138754698325,-0.000824954932066
19910605,-0.011145626214916,-0.006857938708579
19910606,0.00744420311173,-0.003798526786097
19910607,-0.013690319608683,-0.01100841982222
19910610,0.008733679968755,-0.002269130261236
19910611,0.008658062743114,0.006529603779198
19910612,-0.014888612493751,-0.011614225840424
19910613,0.003742986278835,0.002598505996268
19910614,0.00744420311173,0.012264602624327
19910617,-0.013690319608683,-0.005666183413371
19910618,-0.008810629682155,-0.004059474153434
19910619,0,-0.009287828150475
19910620,0.020025700502295,0.000879402063309
19910621,0.006176671891729,0.006187201914522
19910624,-0.006176671891729,-0.018192276691708
19910625,0.006176671891729,-0.000782103358413
19910626,0.012240054894502,0.002532874818236
19910627,-0.003656311203111,0.007533648682472
19910628,-0.014760415583121,-0.008691508118458
19910701,0.0293061265855,0.018049296524019
19910702,-0.018215439891341,-0.001191437676517
19910703,-0.023559676173892,-0.011028348322738
19910705,0.001253918659593,0.002006931273961
19910708,0.017391742711869,0.01026577457819
19910709,-0.014888612493751,-0.00485379906585
19910710,-0.003757048877712,-0.00098423895689
19910711,0.007500035156546,0.003268193845734
19910712,0.016059641017345,0.008663322454514
19910715,0.006108754488321,0.005612099068296
19910716,-0.002439025599359,-0.002225335700326
19910717,0.014545711002379,-0.000943990000875
19910718,0,0.010932207240042
19910719,-0.003616640470189,-0.002988606546242
19910722,-0.002418380864281,-0.003493681040234
19910723,-0.0170944333593,-0.009077853235663
19910724,0.006138754698325,-0.002057885326408
19910725,0.004884014592426,0.00610849714056
19910726,-0.006108754488321,-7.87515258515725E-05
19910729,0.007326040092073,0.005810926203712
19910730,0.004854378464798,0.009196781022798
19910731,-0.002424243611507,0.002892190524755
19910801,0,-0.001780806478902
19910802,-0.009756174945365,0.00015497869074
19910805,-0.007380107297622,-0.005490534874614
19910806,0.02318590746881,0.014336054107555
19910807,-0.002415460111604,-0.000153613764095
19910808,-0.013390340059584,-0.003179979086357
19910809,-0.011090686694158,-0.005666905073229
19910812,0.002475248788543,0.002322162201493
19910813,0.004932192489319,0.004115020466502
19910814,-0.011131840368845,0.000718390835494
19910815,0.003724399090983,-0.001462982948976
19910816,0,-0.009678618868254
19910819,0.002475248788543,-0.023910331380996
19910820,-0.002475248788543,0.007831763803838
19910821,0.013538668332799,0.028988289882181
19910822,0.003660772849681,0.001892777319744
19910823,0.008490044932831,0.00723109452575
19910826,-0.008490044932831,-0.000812162172507
19910827,0.002433091224642,-0.002007854177493
19910828,0.014475524173786,0.00906679631504
19910829,-0.009627029827164,-0.000428692117369
19910830,-0.010942358420944,-0.002626595777027
19910903,-0.004901970600207,-0.008329360733809
19910904,-0.00122925645473,-0.005574606570637
19910905,0.01465227678687,-0.002130637044808
19910906,0.003629768050579,-0.000102796052722
19910909,-0.001208459361568,-0.001363046233124
19910910,-0.004848494346621,-0.010373510171679
19910911,0.004848494346621,0.001377249616777
19910912,0,0.005825787097104
19910913,-0.008500354765392,-0.009728586451789
19910916,0.020519730231177,0.005692984948298
19910917,-0.003590668130729,-0.00072606579271
19910918,-0.002400961537538,0.003728449246958
19910919,0.002400961537538,0.001601033266462
19910920,-0.007220247973487,0.000928457280294
19910923,-0.00605695370819,-0.00516903869833
19910924,0.014475524173786,0.004627543384505
19910925,-0.001198322492109,-0.002143070056843
19910926,-0.010850016024066,-0.001008572954885
19910927,0,-0.00152772592797
19910930,0.012048338516175,0.005066181224522
19911001,0.013087634755368,0.003448900543755
19911002,0,-0.00241813201462
19911003,-0.013087634755368,-0.009809455802538
19911004,-0.006006024060212,-0.00841043457307
19911007,0.002406740030565,-0.004600731085937
19911008,0.014320053774748,0.003078261241248
19911009,-0.01191909223721,-0.010218315374725
19911010,0.014285957247477,0.009903032011192
19911011,-0.002366865010266,0.002362205822838
19911014,0.012948974340803,0.013074464815029
19911015,0,0.011678889754624
19911016,-0.007042282625413,0.00456744137442
19911017,0.008211189830395,-0.002242839149991
19911018,0.008144314941686,0.001478799892143
19911021,-0.003482301835875,-0.006338517362368
19911022,-0.002328289759591,-0.005630920579991
19911023,-0.003502630551202,0.000283589210042
19911024,-0.007042282625413,-0.007425552547465
19911025,0.002352942262027,-0.002261885608224
19911028,0.018626848207168,0.013751961539989
19911029,-0.002309469848663,0.005019216683174
19911030,-0.008125407443917,0.003773396961104
19911031,-0.00233372334622,-0.0012986849459
19911101,-0.008211189830395,-0.002883500983595
19911104,0.018670320620532,-0.002661209349479
19911105,-0.003474236268187,-0.00403086593092
19911106,0.006936443996657,0.003236248779209
19911107,-0.00809721023262,0.009570183672973
19911108,-0.009334956936052,-0.002110322289396
19911111,0.002341921445082,0.000585234301254
19911112,0,0.009166245527094
19911113,0,0.001687339064317
19911114,-0.008220833144857,-0.000654450285139
19911115,-0.042149526244093,-0.037271713523905
19911118,0.017073585475881,0.006824187137428
19911119,0.012019375465784,-0.015222745768264
19911120,-0.009603915354181,-0.002348440950042
19911121,0.006013247223452,0.004033805018854
19911122,-0.016929062100448,-0.010367720479279
19911125,0.006079046076382,-0.002129132650806
19911126,0.00242130868901,0.006956088051299
19911127,0.002415460111604,-0.003737529367065
19911129,0.003612285685914,-0.003538319931896
19911202,0.013134517180647,0.016336172550854
19911203,-0.015541257211212,-0.001154310427767
19911204,-0.009685305734464,-0.002338936456481
19911205,-0.013472340940767,-0.007076310783996
19911206,0,0.004520887024214
19911209,-0.017413375325198,-0.00221823266198
19911210,0.003757048877712,-0.000952179504866
19911211,0.006230549750637,-0.000529380637031
19911212,0.016020059184184,0.010141674017231
19911213,0.006093864074323,0.007623858759049
19911216,-0.00121580562089,-2.60101699778303E-05
19911217,0.00121580562089,-0.004483844842795
19911218,0.004848494346621,0.001931560726877
19911219,0.008428707335056,-0.002506528727454
19911220,0.005977304108459,0.011747107380376
19911223,-0.010785005676563,0.024954730504607
19911224,-0.017011345826537,0.006305365360713
19911226,-0.002453988961566,0.013703784593663
19911227,0.015844329021151,0.00399359584146
19911230,0.003621005766953,0.021130289576614
19911231,0.040147068013412,0.004686213110787
19920102,-0.01398624197474,0.000407502852166
19920103,0.001173020662363,0.004972518015365
19920106,-0.008240187885455,-0.003296312551183
19920107,-0.005927699633276,-0.00134073952281
19920108,-0.013165959182304,0.00167564371942
19920109,-0.006042314455963,-0.001172655720647
19920110,0.010850016024066,-0.006028527582879
19920113,0.008358257614201,-0.00183256224125
19920114,0.016509808963813,0.014614889137411
19920115,-0.011764841579587,0.00078458415123
19920116,-0.007125920889967,-0.006102667393912
19920117,0.013025643017156,0.001553036497893
19920120,0.002350177344954,-0.005986464563097
19920121,0.01398624197474,-0.008974728514233
19920122,-0.022236141446882,0.013216846824448
19920123,-0.009512556867698,-0.007610258914338
19920124,0.021277398447285,0.001252348316466
19920127,0.004667453047495,-0.001180054804777
19920128,-0.002331003386475,-7.22935116890255E-05
19920129,-0.016470960595925,-0.011196045705085
19920130,-0.00714288751238,0.003114509306255
19920131,-0.012019375465784,-0.006923479630682
19920203,0.014406011443515,0.001833046669364
19920204,0.007125920889967,0.010493428648409
19920205,-0.014302985190331,-2.41636361453246E-05
19920206,0.010746372075484,-4.83290240040901E-05
19920207,-0.002378122404967,-0.006618928045036
19920210,-0.002383791355276,0.006498095265372
19920211,-0.004784698123336,-2.41683080988153E-05
19920212,0.010733555643109,0.008111828230708
19920213,-0.008338344917154,-0.008281022744375
19920214,0,-0.002929181319003
19920218,-0.019324272826403,-0.012441308964828
19920219,0.002436054797881,0.002157815559444
19920220,0.013293247110663,0.013720172409249
19920221,-0.002403847311395,-0.005985502463814
19920224,-0.004825099831757,0.002039578223119
19920225,-0.006064299967511,-0.004424355719716
19920226,0.006064299967511,0.011867419490805
19920227,-0.006064299967511,-0.003593785901398
19920228,-0.002436054797881,-0.002806815625147
19920302,-0.019705071079333,-0.000605950451796
19920303,-0.006238323412691,0.000969344556697
19920304,-0.011328000305207,-0.008562654180093
19920305,0.011328000305207,-0.006913147752059
19920306,0,-0.005105134708089
19920309,-0.002506266976059,0.001902057017585
19920310,-0.002512564135883,0.00413742740195
19920311,0,-0.007053746012787
19920312,0.019925939461081,-0.000346568970693
19920313,0.011036286142886,0.004816429599181
19920316,-0.003665245398296,0.001354296403886
19920317,0,0.007818954745846
19920318,-0.021027367192076,-0.001050407434775
19920319,-0.006269613013595,0.001587398831409
19920320,-0.011385322225126,0.003653639431579
19920323,0.008866429205642,-0.003385251829475
19920324,-0.002525253867194,-0.002515908946879
19920325,-0.001265022306586,-0.003331703228877
19920326,0.01257878220686,0.000833967033055
19920327,-0.011313759900273,-0.010747490554198
19920330,-0.001265022306586,-0.001239925763321
19920331,-0.005076153031861,0.001710694735952
19920401,0.006341175338447,0.001336766215498
19920402,-0.006341175338447,-0.009270256389718
19920403,0.020151815437308,0.002618292126057
19920406,0.03311154726878,0.01001073850622
19920407,-0.019489045587484,-0.018740049449616
19920408,0.01100928550837,-0.008983607405145
19920409,0,0.01544412818575
19920410,0.006064299967511,0.009069173760818
19920413,-0.017073585475881,0.004417742293526
19920414,0.017073585475881,0.015419319020168
19920415,0.023895999628363,0.009388607223467
19920416,-0.004733736650199,-0.000576701284726
19920420,-0.001186943759529,-0.014185321739346
19920421,0.008279172069021,0.000195017308404
19920422,-0.019025544144505,-0.00109746739953
19920423,0.021378486406531,0.004358366305434
19920424,-0.0070755012162,-0.006287949357145
19920427,-0.002369669355318,-0.001394546814871
19920428,0.009445170571519,0.001614560749974
19920429,0,0.007087823322787
19920430,0.011682375854357,0.007086139183818
19920501,-0.011682375854357,-0.005849100641494
19920504,0.011682375854357,0.010561440763637
19920505,-0.001162115180177,-0.000167916042374
19920506,-0.009345862418237,-0.000119957295347
19920507,0,-0.002257879514183
19920508,0.004683849312426,0.000480827031742
19920511,0.010459130790137,0.005847549435
19920512,-0.010459130790137,-0.005270862007623
19920513,0.010459130790137,0.000384273607533
19920514,0.0080599169771,-0.007979887811243
19920515,-0.012694919481249,-0.007409870765907
19920518,0.00809721023262,0.00661079087594
19920519,0.00459770924863,0.008586849355719
19920520,-0.012694919481249,-0.002356450066085
19920521,0.006944472352811,-0.006739237332623
19920522,0.013745920904635,0.003435681200056
19920526,0.056399688462125,-0.006323997670208
19920527,-0.036128724088506,0.001845601436967
19920528,0.004449395549542,0.011026640538088
19920529,-0.022447631672158,-0.003340987856974
19920601,0.01240850664383,0.004683849312427
19920602,0,-0.009147873133761
19920603,0.024364438874141,0.002632565613669
19920604,0.001093493821371,-0.003213145241956
19920605,-0.00328407520119,0.000532210864825
19920608,-0.004395611473038,-0.000290261721354
19920609,0.016384855901559,-0.008015393524029
19920610,-0.009798663048702,-0.006876242972746
19920611,0.005455550901537,0.004410150477553
19920612,-0.022003087884067,0.001734224491508
19920615,0.004439518945365,0.001292604289482
19920616,0,-0.004813046024327
19920617,0,-0.014952534991296
19920618,-0.012256420836976,-0.003236974017371
19920619,0.01557317346297,0.0067360407815
19920622,-0.005534048434642,-0.000669086969093
19920623,-0.010039125028329,0.001585257440873
19920624,0.002239642593505,-0.00049512304819
19920625,-0.002239642593505,-0.00178447554045
19920626,0.002239642593505,0.000818279922172
19920629,0.012229168526412,0.013515881720393
19920630,-0.006651909228306,-0.001958193213969
19920701,-0.002227172412824,0.011546741039532
19920702,0.002227172412824,-0.002692052799032
19920706,0.004439518945365,0.00501448465382
19920707,-0.006666691358189,-0.011373148106452
19920708,0,0.002733575850403
19920709,-0.001115449083866,0.009581521677805
19920710,-0.002234637801416,0.000941062987952
19920713,-0.006734032181344,0.00060278003971
19920714,0.014533514616168,0.00675037095762
19920715,-0.010039125028329,-0.001389587899397
19920716,0.017778246021284,0.001054346881914
19920717,-0.005521825184308,-0.004608966822246
19920720,0,-0.004509454571296
19920721,-0.006666691358189,2.41688922200112E-05
19920722,0.004449395549542,-0.006863211894429
19920723,0.015418807667184,0.002794621568266
19920724,-0.009884759232542,-0.001165501297435
19920727,-0.005534048434642,-0.000145783220609
19920728,0.002217295808648,0.014426226595872
19920729,-0.002217295808648,0.011217741926067
19920730,0.021954778646969,0.003994568923282
19920731,0.002169198247545,0.000683857454169
19920803,0.01184720372599,0.002072295572644
19920804,0.0117084892649,-0.001718759620248
19920805,-0.016000341346441,-0.005126701914485
19920806,-0.002152853361101,-0.003796962249355
19920807,0.005373468061143,-0.004074004705696
19920810,0.013837368204535,0.001288321781438
19920811,0,-0.001240576549984
19920812,-0.015983291774811,-0.002677249770479
19920813,0.011745997299296,-0.000119687376715
19920814,-0.001062134990983,0.005205111794869
19920817,-0.006396610296693,0.001974663105219
19920818,0.011696039763192,0.001425042992441
19920819,0.007372334602324,-0.007504233993513
19920820,0.00835950531609,0.000167374021551
19920821,-0.032789822822991,-0.008186239616068
19920824,0.014941579998199,-0.010005291987464
19920825,-0.007442883907078,0.002164581974394
19920826,0.004259857346958,0.004605398870955
19920827,-0.006396610296693,4.8365254411209E-05
19920828,0.007458745287676,0.003162840498944
19920831,0.002120891569137,-0.001954468753476
19920901,0.002116402906378,0.004915080368296
19920902,-0.002116402906378,0.004580069153752
19920903,-0.031202100869979,0
19920904,0.004362057080165,-0.002155534568713
19920908,0,-0.006349838537841
19920909,0.003259101200907,0.004622059263716
19920910,0.00216684808509,0.008585385924369
19920911,0,-0.000881445627806
19920914,-0.00216684808509,0.013470050384354
19920915,-0.005437751300129,-0.013017319096463
19920916,0.011924260529736,0.000357274712323
19920917,0,2.38137762709201E-05
19920918,0.013911406799179,0.007118649998301
19920921,0.001062134990983,-0.001869668146144
19920922,-0.007458745287676,-0.011915115703983
19920923,0.007458745287676,0.00071892451993
19920924,-0.005321992337941,0.002464381383835
19920925,-0.004278081391078,-0.009894175477203
19920928,0.018056783747243,0.005463508060718
19920929,-0.011646505386324,0.000431955083388
19920930,0,0.002396358683308
19921001,-0.002132196969841,-0.003620716348649
19921002,-0.00749869609112,-0.014079288159719
19921005,-0.011898463791615,-0.007090147544423
19921006,-0.006550241760718,-0.000957348953143
19921007,-0.00439078641749,-0.007221849659315
19921008,0.016366977464205,0.008620743043907
19921009,-0.019672765598705,-0.01256170810292
19921012,-0.002209945650803,0.011801149178147
19921013,0.004415018209117,0.004554700922008
19921014,0.005491501993675,0.000171009076113
19921015,0.009809342961626,0.000561681150828
19921016,0.006486509229607,0.005186720989411
19921019,0.002152853361101,0.007862531583597
19921020,-0.010810916104216,0.001204152061305
19921021,0,0.000457197866353
19921022,-0.009830772783128,-0.001854148887142
19921023,0,-0.0019300367873
19921026,-0.002197803082479,0.009756643853144
19921027,0.014200129379115,0.000788860376773
19921028,-0.003259101200907,0.003911192412887
19921029,-0.006550241760718,0.001736049616151
19921030,-0.014341117270658,-0.005193331823794
19921102,-0.016807118316382,0.009674082792007
19921103,-0.012507269352394,-0.006716770834646
19921104,0.006841531816717,-0.00671424096261
19921105,0.001135718463927,0.00294452304434
19921106,-0.016018649155638,-0.001818356324544
19921109,0.003454234868087,0.002415777870996
19921110,0.006872879287762,7.16666069751071E-05
19921111,-0.006872879287762,0.00851554823502
19921112,0.004587164006906,0.001585667791742
19921113,0.007977250280644,-0.001041050608633
19921116,-0.005691534999788,-0.004151302945503
19921117,-0.002285715280856,-0.003357345852569
19921118,0.021506205220964,0.008502402428973
19921119,0,0.001795714396957
19921120,0.012242779515678,0.007150784357405
19921123,-0.016732124878272,-0.00359252297109
19921124,-0.002252253204325,0.005793310523546
19921125,0.00449944516123,0.003734918788834
19921127,-0.00675678246288,0.002257521177539
19921130,0,0.002762593021165
19921201,-0.007941051372813,-0.001322306573378
19921202,-0.009153381986487,-0.002068156941061
19921203,0.004587164006906,4.65224470893588E-05
19921204,0.019264051815274,0.004988583033592
19921207,0.00224215340569,0.007493953468086
19921208,0.0055834874257,0.003851890581653
19921209,0.004444451760424,-0.003071142861273
19921210,0.009928377197335,-0.002321066434028
19921211,-0.005503591216979,-0.002095881555361
19921214,-0.006644542718668,-0.002054075984459
19921215,0.009950330853168,-0.000623981716783
19921216,0,-0.002430303595245
19921217,0.014200129379115,0.009020189194317
19921218,0.014001305732093,0.013345546019201
19921221,0,-0.001315222756996
19921222,-0.007514796502486,-0.000885347556724
19921223,-0.007571696530894,-0.002911276421081
19921224,0.003252035386377,0.001684115099913
19921228,0.006472514505618,-0.001410822606923
19921229,-0.014077113890837,-0.002667793129682
19921230,-0.004371591661496,0.00191605898036
19921231,-0.00439078641749,-0.007112421781608
19930104,0.00439078641749,-0.000757671459406
19930105,0.009809342961626,-0.002391575439685
19930106,-0.003259101200907,0.000414336032445
19930107,-0.002178650099222,-0.008760529879671
19930108,-0.016492952193841,-0.003907981432748
19930111,-0.002219756738313,0.004418611840278
19930112,-0.007808182447812,0.00020881912859
19930113,0.003353832098431,0.004606116445126
19930114,0.002229655327269,0.006697609533242
19930115,-0.004464293128685,0.002771766426533
19930118,-0.012380574569554,-0.000709390297372
19930119,-0.007959109667569,-0.00392215831307
19930120,-0.006872879287762,-0.004052970430005
19930121,-0.00576370471675,0.004879967329956
19930122,0,0.001422671189934
19930125,0.041885013130744,0.00890294882043
19930126,0.009928377197335,-0.000136369835204
19930127,-0.012148133935647,-0.004191063693373
19930128,0.018712708932154,0.001254605135083
19930129,-0.008762378078986,0.000273522977635
19930201,0.006578971098043,0.008487512655795
19930202,0.011950169370658,6.7791248175908E-05
19930203,0.004310351501122,0.010452469426004
19930204,0.003220614700042,0.005263404809177
19930205,-0.002145923570277,-0.001402353066247
19930208,0.015983291774811,-0.002408618662614
19930209,-0.005299429466499,-0.005642774550676
19930210,-0.002127660377117,0.002018933791796
19930211,0,0.003199501549153
19930212,-0.010706740394424,-0.006903999448714
19930216,0.006437790474848,-0.024292876939058
19930217,-0.006437790474848,-0.001406810577842
19930218,0.002150538463229,-0.003236248779208
19930219,0.037939218176227,0.005357238139435
19930222,0.004127972838031,0.002346284976721
19930223,-0.015568555239923,-0.001011447835757
19930224,0,0.013863892161777
19930225,0.002089864919459,0.003328769731744
19930226,0,0.002348373025232
19930301,0.003126630999432,-0.003094683909649
19930302,0.010352059321032,0.013237486957096
19930303,-0.008273056493199,0.00303179152377
19930304,0.00621120009264,-0.0042828528549
19930305,-0.017699577099401,-0.002753373500608
19930308,0.019761433499959,0.019094294730159
19930309,-0.006198366952339,-0.000681985704733
19930310,-0.004153692368694,0.004238364584819
19930311,-0.007310737522006,-0.00573596430092
19930312,-0.011597388814829,-0.008610534080256
19930315,0.009498752157908,0.003550588467014
19930316,0.011488377006761,-0.000132919805247
19930317,0.00207468954086,-0.006802444868556
19930318,0.011334485074106,0.007953829979036
19930319,-0.004106781952653,-0.003791284597141
19930322,0.004106781952653,-0.002891911342975
19930323,-0.004106781952653,-0.000267367765953
19930324,0.006153865574378,-0.001538753467538
19930325,0.010173027713051,0.006251758501089
19930326,-0.006091389393402,-0.006899188338964
19930329,0.015159461607373,0.006655191221356
19930330,0.004004009353382,0.002658574355411
19930331,-0.006012042156628,-0.000663981255857
19930401,-0.009086382555958,-0.003037797384734
19930402,0.009086382555958,-0.01998518892956
19930405,0.012980711472721,0.002036937151872
19930406,0.009871748479154,-0.002558154091892
19930407,0.00880201281809,0.003552481985616
19930408,-0.003902443976932,-0.00201227783063
19930412,0.011661939747843,0.014670958817355
19930413,-0.003872221682509,0.001893961060362
19930414,0.001937985102678,-0.001247382885489
19930415,-0.009727703168012,-0.000579671387155
19930416,0.014556297774207,0.001203557325394
19930419,-0.016513245561168,-0.003302100278469
19930420,-0.01778703020273,-0.005288172223121
19930421,-0.006000018000097,-0.003308094338162
19930422,-0.00603623563185,-0.009444181214526
19930423,-0.024516038876694,-0.005544857844243
19930426,0.002066116437472,-0.0080177784581
19930427,0.015361285161487,0.010257676999273
19930428,0.005068434570459,2.28302683709103E-05
19930429,0.00403633242246,0.001984240766892
19930430,0,0.002957639686172
19930503,0.004020105916666,0.005143612994356
19930504,-0.011094415359203,0.003587103822672
19930505,-0.010193768189543,0.001057879612933
19930506,0.008163310639161,-0.002838542985918
19930507,-0.008163310639161,-0.002145511623975
19930510,-0.008230499136515,0.001107207126929
19930511,0.002063984220851,0.00351684387904
19930512,0.006166514915664,0.000989698222851
19930513,-0.010298752200575,-0.012601549062872
19930514,0.00413223728491,0.000751032705223
19930517,0.01025650016719,0.001841056058528
19930518,-0.0020429016298,-0.000113547332328
19930519,0.005099450112349,0.016331214757942
19930520,0.010121543898006,0.006724885056971
19930521,-0.008089022873083,-0.010597691858557
19930524,0.004052690450623,0.004833089153705
19930525,0,0.001895523787713
19930526,-0.006085211475546,0.010174200299618
19930527,0.004060919286315,-0.002274108172198
19930528,0.010080730528357,-0.00491913245425
19930601,-0.00603623563185,0.008052962702614
19930602,-0.004044494896506,4.40683941551612E-05
19930603,0.002024292189231,-0.003001083524365
19930604,0.00403633242246,-0.005384756238671
19930607,0.00201207311342,-0.005279878598113
19930608,0.012980711472721,-0.006678644277732
19930609,0.016724442941195,0.002403172444292
19930610,-0.004889985294192,-0.000897706420536
19930611,-0.026827242233144,0.004212230641061
19930614,0.004020105916666,0.001005620384868
19930615,-0.012109128789749,-0.003221551366713
19930616,0.023081807459225,0.002595950881577
19930617,0.012814369533352,0.002477762799839
19930618,-0.019783038849445,-0.010894281830675
19930621,-0.004004009353382,0.005708522075796
19930622,0.008986580697846,-0.000650114913891
19930623,-0.013006686614512,-0.006163417027746
19930624,0.004020105916666,0.007709549205114
19930625,-0.002008032803245,0.002191855231029
19930628,0.010994613501092,0.009450289910195
19930629,-0.013006686614512,-0.002570524605523
19930630,0.013006686614512,-0.000355074236437
19930701,-0.015022816329697,-0.003357237325935
19930702,-0.008105414182821,-0.007107286918789
19930706,-0.009197816504631,-0.009940686184085
19930707,0.004098366392282,0.00316649213982
19930708,0.0020429016298,0.013034835189155
19930709,-0.008196767204179,-0.00118204641586
19930712,0.009216655104924,0.001939605330011
19930713,0.004069181606726,-0.001984238224462
19930714,-0.002032521024923,0.004431239645686
19930715,-0.005099450112349,-0.001912599270898
19930716,-0.012345835822299,-0.007754488727398
19930719,0.019477806959571,0.000627957588645
19930720,-0.009179054758997,0.002865652217393
19930721,0,-0.00029066842763
19930722,0,-0.005988646232905
19930723,0.015251947916895,0.005809731351182
19930726,0.008040244318566,0.004441029850116
19930727,0.014903405502575,-0.001894509833022
19930728,-0.001974334303718,-0.002345243025729
19930729,-0.005946499187726,0.006797213694725
19930730,-0.006982572011131,-0.004697405033269
19930802,0.004992521603121,0.004497491661731
19930803,-0.013032765921687,-0.001956817239561
19930804,-0.010142074764625,-0.001626179616782
19930805,-0.007161155922828,-0.000914494805388
19930806,0.011230337529554,0.001226569884268
19930809,0.009095565484485,0.00453636535104
19930810,0.00401606965489,-0.002821691108655
19930811,-0.007038741981476,0.002244669853824
19930812,0.003022672326586,-0.003335485959136
19930813,0.00401606965489,0.002624848576354
19930816,-0.002006018726866,0.004963889109385
19930817,-0.015174798019235,0.001656525430983
19930818,0.006097579868118,0.006401464934701
19930819,0.006060624611691,0.000854822676359
19930820,0.003016593539426,-0.000591722477516
19930823,-0.002010050928024,-0.002040839427225
19930824,0.008016074988236,0.009923578704321
19930825,0.011904902506319,0.000782693811019
19930826,0.004918849071596,0.001975748875934
19930827,-0.01283968256304,-0.001085093098938
19930830,-0.003984069014875,0.002948703407086
19930831,0.003984069014875,0.003587409029631
19930901,-0.003984069014875,-0.000884850766155
19930902,-0.011038747314822,-0.004002385136261
19930903,0.017008914301326,8.67077083697154E-05
19930907,-0.007968169649176,-0.006131387025335
19930908,0.007968169649176,-0.004086678109121
